REF_ID_COD,UNIQUE_ID,DATA_SOURC,LOC_METHOD,ORIG_ID,SLIDE_NAME,LENGTH_ft,WIDTH_ft,DEPTH_ft,SLOPE,TYPE_MOVE,MOVE_CLASS,CONTR_FACT,TYPE_MTRL,AREA_ft2,VOLUME_ft3,DEEP_SHAL,DAMAGES,LOSSES,COMMENTS,YEAR,DATE_RANGE,MONTH,DAY,FID,ANNUAL_COS,REPAIR_COS,REACTIVATI,longitude,latitude,session_source_key
ODOT2011,LS_20,Oregon Department of Transportation, ,SL002-0042-90BB1, ,0,0,0,0, ,Fill Failure, , ,0,0, ,Road Impact:LS leaves 1-way traf;Lanes Affected:3;, ," Hwy Name:Columbia River; Hwy Number:002;Mile Post:42.92;Frequency:every 5 yrs or less;settlement induced ridge across road, also above culvert",0, , , ,20,0.0,0.0, ,-121.90842943368457,45.64902748734281,census_tiger_boundaries
ODOT2011,LS_21,Oregon Department of Transportation, ,SL002-0043-41LW1, ,0,0,0,0, ,Fill Failure, , ,0,0, ,Road Impact:LS leaves 1-way traf;Lanes Affected:2;, , Hwy Name:Columbia River; Hwy Number:002;Mile Post:43.41;Frequency:every 5 yrs or less;,0, , , ,21,0.0,0.0, ,-121.90052926141624,45.65672302604332,census_tiger_boundaries
ODOT2011,LS_22,Oregon Department of Transportation, ,SL002-0043-99LW1, ,0,0,0,0, ,Fill Failure, , ,0,0, ,Road Impact:LS leaves 1-way traf;Lanes Affected:2;, , Hwy Name:Columbia River; Hwy Number:002;Mile Post:43.99;Frequency:every 5 yrs or less;,0, , , ,22,0.0,0.0, ,-121.893761687149,45.663560531799696,census_tiger_boundaries
ODOT2011,LS_23,Oregon Department of Transportation, ,SL002-0044-05LW1, ,0,0,0,0, ,Fill Failure, , ,0,0, ,Road Impact:LS leaves 1-way traf;Lanes Affected:2;, , Hwy Name:Columbia River; Hwy Number:002;Mile Post:44.05;Frequency:every 5 yrs or less;,0, , , ,23,0.0,0.0, ,-121.89293540815059,45.664207230365314,census_tiger_boundaries
ODOT2011,LS_24,Oregon Department of Transportation, ,SL002-0044-69LW1, ,0,0,0,0, ,Rockfall, , ,0,0, ,Road Impact:RF on roadway;Lanes Affected:1;, , Hwy Name:Columbia River; Hwy Number:002;Mile Post:44.77;Frequency:every 1 to 2 yrs;,0, , , ,24,636.010009765625,126809.0, ,-121.88296537136048,45.67000071381078,census_tiger_boundaries
ODOT2011,LS_25,Oregon Department of Transportation, ,SL002-0048-00BB1,Farley Slide,0,0,0,0, ,Landslide, , ,0,0, ,Road Impact:LS leaves 1-way traf;Lanes Affected:3;, , Hwy Name:Columbia River; Hwy Number:002;Mile Post:48;Frequency:every 1 to 2 yrs;,0, , , ,25,8575.2900390625,4201770.0, ,-121.82897790819568,45.6964667250008,census_tiger_boundaries
ODOT2011,LS_26,Oregon Department of Transportation, ,SL002-0048-14LW1, ,0,0,0,0, ,Fill Failure, , ,0,0, ,Road Impact:LS leaves 2-way traf;Lanes Affected:1;, , Hwy Name:Columbia River; Hwy Number:002;Mile Post:48.14;Frequency:every 5 yrs or less;,0, , , ,26,0.0,0.0, ,-121.8261248915259,45.696716881617775,census_tiger_boundaries
ODOT2011,LS_27,Oregon Department of Transportation, ,SL002-0048-48LW1, ,0,0,0,0, ,Fill Failure, , ,0,0, ,Road Impact:LS leaves 1-way traf;Lanes Affected:2;, , Hwy Name:Columbia River; Hwy Number:002;Mile Post:48.48;Frequency:every 5 yrs or less;,0, , , ,27,0.0,0.0, ,-121.81905515769515,45.69731118559227,census_tiger_boundaries
ODOT2011,LS_28,Oregon Department of Transportation, ,SL002-0049-14BB1,Fountain Slide,0,0,0,0, ,Landslide, , ,0,0, ,Road Impact:LS close >60mi det;Lanes Affected:4;, , Hwy Name:Columbia River; Hwy Number:002;Mile Post:49.38;Frequency:every 5 yrs or less;,0, , , ,28,0.0,0.0, ,-121.80572243227135,45.6967951176187,census_tiger_boundaries
ODOT2011,LS_29,Oregon Department of Transportation, ,SL002-0049-76RE1, ,0,0,0,0, ,Rockfall, , ,0,0, ,Road Impact:RF contain in ditch;, , Hwy Name:Columbia River; Hwy Number:002;Mile Post:49.76;Frequency:every yr;,0, , , ,29,251.0800018310547,303703.0, ,-121.79371002222709,45.69402706851701,census_tiger_boundaries
ODOT2011,LS_30,Oregon Department of Transportation, ,SL002-0050-26RE1, ,0,0,0,0, ,Rockfall, , ,0,0, ,Road Impact:RF contain in ditch;, , Hwy Name:Columbia River; Hwy Number:002;Mile Post:50.26;Frequency:every yr;,0, , , ,30,479.6499938964844,614945.0, ,-121.78390853571612,45.69191567826603,census_tiger_boundaries
ODOT2011,LS_31,Oregon Department of Transportation, ,SL002-0052-27RE1, ,0,0,0,0, ,Rockfall, , ,0,0, ,Road Impact:RF contain in ditch;, ," Hwy Name:Columbia River; Hwy Number:002;Mile Post:52.27;Frequency:every 5 yrs or less;site has bin wall and fence, no rocks on road",0, , , ,31,0.0,0.0, ,-121.74296627143079,45.69211854776743,census_tiger_boundaries
ODOT2011,LS_32,Oregon Department of Transportation, ,SL002-0053-02RE1, ,0,0,0,0, ,Rockfall, , ,0,0, ,Road Impact:RF contain in ditch;, , Hwy Name:Columbia River; Hwy Number:002;Mile Post:53.02;Frequency:every 5 yrs or less;original RHRS fatality site,0, , , ,32,0.0,0.0, ,-121.72818459456258,45.69038849333967,census_tiger_boundaries
ODOT2011,LS_33,Oregon Department of Transportation, ,SL002-0054-77RE1, ,0,0,0,0, ,Rockfall, , ,0,0, ,Road Impact:RF on roadway;Lanes Affected:1;, , Hwy Name:Columbia River; Hwy Number:002;Mile Post:54.77;Frequency:every 5 yrs or less;,0, , , ,33,0.0,137662.0, ,-121.69352681442643,45.68794399666726,census_tiger_boundaries
ODOT2011,LS_34,Oregon Department of Transportation, ,SL002-0055-32RE1, ,0,0,0,0, ,Rockfall, , ,0,0, ,Road Impact:RF on roadway;, ," Hwy Name:Columbia River; Hwy Number:002;Mile Post:55.32;Frequency:1 to 2 times a yr;western half of long cut, observed rocks on road",0, , , ,34,157.8249969482422,294308.0, ,-121.6848932087558,45.69279704431052,census_tiger_boundaries
