OBJECTID,SourceOID,ABCDMisc,ADSPermissionState,ContainmentDateTime,ControlDateTime,CreatedBySystem,IncidentSize,DiscoveryAcres,DispatchCenterID,EstimatedCostToDate,FinalAcres,FinalFireReportApprovedByTitle,FinalFireReportApprovedByUnit,FinalFireReportApprovedDate,FireBehaviorGeneral,FireBehaviorGeneral1,FireBehaviorGeneral2,FireBehaviorGeneral3,FireCause,FireCauseGeneral,FireCauseSpecific,FireCode,FireDepartmentID,FireDiscoveryDateTime,FireMgmtComplexity,FireOutDateTime,FireStrategyConfinePercent,FireStrategyFullSuppPercent,FireStrategyMonitorPercent,FireStrategyPointZonePercent,FSJobCode,FSOverrideCode,GACC,ICS209ReportDateTime,ICS209ReportForTimePeriodFrom,ICS209ReportForTimePeriodTo,ICS209ReportStatus,IncidentManagementOrganization,IncidentName,IncidentShortDescription,IncidentTypeCategory,IncidentTypeKind,InitialLatitude,InitialLongitude,InitialResponseAcres,InitialResponseDateTime,IrwinID,IsFireCauseInvestigated,IsFireCodeRequested,IsFSAssisted,IsMultiJurisdictional,IsQuarantined,IsReimbursable,IsTrespass,IsUnifiedCommand,IsValid,LocalIncidentIdentifier,PercentContained,PercentPerimeterToBeContained,POOCity,POOCounty,POODispatchCenterID,POOFips,POOJurisdictionalAgency,POOJurisdictionalUnit,POOJurisdictionalUnitParentUnit,POOLandownerCategory,POOLandownerKind,POOLegalDescPrincipalMeridian,POOLegalDescQtr,POOLegalDescQtrQtr,POOLegalDescRange,POOLegalDescSection,POOLegalDescTownship,POOPredictiveServiceAreaID,POOProtectingAgency,POOProtectingUnit,POOState,PredominantFuelGroup,PredominantFuelModel,PrimaryFuelModel,SecondaryFuelModel,TotalIncidentPersonnel,UniqueFireIdentifier,WFDSSDecisionStatus,EstimatedFinalCost,OrganizationalAssessment,StrategicDecisionPublishDate,CreatedOnDateTime_dt,ModifiedOnDateTime_dt,IsCpxChild,CpxName,CpxID,SourceGlobalID,GlobalID,IncidentComplexityLevel,longitude,latitude,session_source_key
235,9642780,,DEFAULT,nan,nan,cfcad,nan,0.1,CATCCC,nan,,,,,,,,,Unknown,,,M6SX,,1592180236000,,nan,nan,nan,nan,nan,,,OSCC,nan,nan,nan,,,EASTMAN,,WF,FI,37.868116,-120.863648,nan,nan,{0572A9BE-2207-46F0-85E4-66A321835302},nan,0,nan,nan,0,nan,nan,nan,1,006415,nan,nan,,Stanislaus,CATCCC,06099,CDF,CATCU,,Private,Private,,,,,nan,,SC04,CDF,CATCU,US-CA,,,,,nan,2020-CATCU-006415,No Decision,nan,,nan,1592180240150,1592180290353,0,,,{0572A9BE-2207-46F0-85E4-66A321835302},71397d66-a8ae-43f0-90ce-fccc584d99bd,,-120.86364799999996,37.86811600000004,nifc_wildfire_incidents
236,1981376,,DEFAULT,nan,nan,firecode,nan,nan,,nan,,,,,,,,,,,,KR33,,1478914500000,,nan,nan,nan,nan,nan,,,SACC,nan,nan,nan,,,BOSWELL,,WF,FI,nan,nan,nan,nan,{2947FE49-DDCD-4974-9A52-825BD9BD946B},nan,0,1.0,0.0,0,0.0,0.0,nan,1,000047,nan,nan,,Cameron,,48061,,,,,,,,,,nan,,SA15,FWS,TXLGR,US-TX,,,,,nan,2016-TXLGR-000047,No Decision,nan,,nan,1479141732650,1479141811250,0,,,{2947FE49-DDCD-4974-9A52-825BD9BD946B},5c709c9f-5620-48e2-8966-dc6acd041102,,-97.35916666699995,26.14611111100004,nifc_wildfire_incidents
237,3949966,,DEFAULT,nan,nan,ics209,144.0,nan,,7110.0,,,,,Active,Torching,,,Human,,,,,1522779300000,Type 4 Incident,nan,0.0,100.0,0.0,0.0,,,SACC,1522872000000.0,1522779300000.0,1522872000000.0,F,Type 4 IC,Hwy 117 fire  Telfair Co.,"15  miles South of McRae, GA",WF,FI,nan,nan,nan,nan,{CDF8B9F1-59A0-4A90-A430-AED65A1A7BD3},nan,0,nan,nan,0,nan,nan,nan,1,061805,100.0,100.0,McRae,Telfair,GAGIC,13271,FC,GAGAS,,,,,,,,nan,,SA42,FC,GAGAS,US-GA,,,Southern Rough,,18.0,2018-GAGAS-061805,No Decision,nan,,nan,1522886742423,1522886742423,0,,,{CDF8B9F1-59A0-4A90-A430-AED65A1A7BD3},bbd62d69-0a10-441f-8dbd-6153000dae55,,-82.81999999999994,31.86000000000007,nifc_wildfire_incidents
238,20151590,,DEFAULT,nan,nan,cfcad,350.0,0.1,CAMVIC,1889104.0,,,,,Minimal,Creeping,Creeping,,Undetermined,,,N3NY,,1624483703000,Type 3 Incident,nan,0.0,100.0,0.0,0.0,PN,1522,OSCC,1624834800000.0,1624798800000.0,1624834800000.0,F,Type 3 Team,MESA 3,"Hwy 76 east of Interstate 15 in the community of Pala, Ca",WF,FI,33.362338,-117.102869,nan,nan,{F444AE2F-2DFD-4CD2-A7E7-1BCDFED63B4B},nan,0,1.0,1.0,0,1.0,0.0,0.0,1,011497,100.0,100.0,"Pala, Ca",San Diego,CAMVIC,06073,,,,Private,Private,,,,,nan,,SC08,CDF,CAMVU,US-CA,,,Chaparral (6 feet),Brush (2 feet),94.0,2021-CAMVU-011497,No Decision,nan,,nan,1624483703517,1626124784587,0,,,{F444AE2F-2DFD-4CD2-A7E7-1BCDFED63B4B},228966a5-29a8-49ad-8e88-c283a6a88eb4,,-117.10286899999994,33.36233800000008,nifc_wildfire_incidents
239,535118,,DEFAULT,nan,nan,ics209,6.85,nan,,1000.0,,,,,,,,,Human,,,,,1404752400000,,nan,nan,nan,nan,nan,,,EACC,nan,nan,nan,F,,Country Air,,WF,FI,nan,nan,nan,nan,{0BDA3EDF-E53F-4489-B69E-4F1074FC7CEF},nan,0,nan,nan,0,nan,nan,nan,1,09142001,100.0,nan,,Clearfield,,42033,,,,,,,,,,nan,,,,PAPAS,US-PA,,,,,62.0,2014-PAPAS-09142001,No Decision,nan,,nan,1404916789000,1404916788520,0,,,{0BDA3EDF-E53F-4489-B69E-4F1074FC7CEF},43bdda14-5a89-4ccc-afe4-37d349dc8053,,-78.35029999999995,40.98500000000007,nifc_wildfire_incidents
240,7712374,,DEFAULT,nan,nan,wildcad,100.0,nan,ARAOC,nan,,,,,,,,,Unknown,,,,,1581860405000,,nan,nan,nan,nan,nan,,,SACC,nan,nan,nan,,,RORIE NORTH RX BLACKLINE,,RX,FI,36.04813,-92.20511,100.0,nan,{D3060BB9-C923-4AD7-9E4D-C19B4697C44E},nan,0,0.0,0.0,0,0.0,0.0,nan,1,000155,nan,nan,,Stone,ARAOC,05137,FS,AROZF,,,,,,,,nan,,SA17B,FS,AROZF,US-AR,,,,,nan,2020-AROZF-000155,No Decision,nan,,nan,1581860469070,1581893989330,0,,,{D3060BB9-C923-4AD7-9E4D-C19B4697C44E},a824d664-901d-42ba-8f5e-3b32b3ef8652,,-92.20511,36.04813000000007,nifc_wildfire_incidents
241,23865436,,DEFAULT,nan,nan,wildcad,5.0,1.0,IDGVC,nan,,,,,,,,,Undetermined,,,,,1635780648000,,nan,nan,nan,nan,nan,,,NRCC,nan,nan,nan,,,RX Crown Royal Piles - SRRD,,RX,FI,45.50106,-116.0275,nan,nan,{14317DB0-2FFB-4FE0-B7C8-856550DBF015},nan,0,1.0,0.0,0,0.0,0.0,nan,1,001173,nan,nan,,Idaho,IDGVC,16049,USFS,IDNCF,,USFS,Federal,,,,,nan,,NR06,USFS,IDNCF,US-ID,,,,,nan,2021-IDNCF-001173,No Decision,nan,,nan,1666038297937,1666038299770,0,,,{1F5255A4-B9CE-4F7C-9BBD-10A6851FD7AC},87471927-ac8f-4278-84a4-bdf46aabcf0e,,-116.0275,45.50106,nifc_wildfire_incidents
242,23708390,,DEFAULT,nan,nan,cfcad,nan,0.1,CARRCC,nan,,,,,,,,,Undetermined,,,,,1647192567000,,nan,nan,nan,nan,nan,,,OSCC,nan,nan,nan,,,ALESSANDRO BL / GRANT ST,,WF,FI,33.91699,-117.274201,nan,nan,{DA7AEF1A-CA3D-44ED-B611-67183E434433},nan,0,0.0,0.0,0,0.0,0.0,nan,1,037909,nan,nan,,Riverside,CARRCC,06065,,,,Private,Private,,,,,nan,,SC08,CDF,CARRU,US-CA,,,,,nan,2022-CARRU-037909,No Decision,nan,,nan,1647193145383,1647193145383,0,,,{DA7AEF1A-CA3D-44ED-B611-67183E434433},ff7b86e5-b1ca-4b20-a815-e88a9b06dd3f,,-117.27420099999996,33.916990000000055,nifc_wildfire_incidents
243,4694371,,DEFAULT,nan,nan,lacocad,nan,0.1,CALACC,nan,,,,,,,,,Unknown,,,,,1531508487000,,nan,nan,nan,nan,nan,,,OSCC,nan,nan,nan,,,LAC-210231,,WF,FI,34.60553,-117.83153,nan,nan,{C674528B-791A-48E3-96B6-B900A1F4E520},nan,0,nan,nan,0,nan,nan,nan,1,210231,nan,nan,,Los Angeles,CALACC,06037,C&L,CALAC,,,,,,,,nan,,SC15,C&L,CALAC,US-CA,,,,,nan,2018-CALAC-210231,No Decision,nan,,nan,1531533901823,1531533901823,0,,,{C674528B-791A-48E3-96B6-B900A1F4E520},d772ea1c-b7b1-462e-a783-ddc89dc61057,,-117.83153,34.605530000000044,nifc_wildfire_incidents
244,3016223,,DEFAULT,nan,nan,firecode,1431.0,nan,,1500000.0,,,,,Minimal,,,,,,,K1X7,,1497131700000,Type 3 Incident,nan,nan,nan,nan,nan,,,OSCC,1497400200000.0,1497358800000.0,1497400200000.0,F,Type 3 IC,OAKWOOD,Highway 41 South of O'Neals,WF,FI,nan,nan,nan,nan,{B3663C26-B62D-4F42-BF19-5EF72A7162A6},nan,0,1.0,0.0,0,1.0,0.0,0.0,1,011650,100.0,100.0,O'Neals,Madera,,06039,,CAMMU,,,,,,,,nan,,SC04,CDF,CAMMU,US-CA,,,Tall Grass (2.5 feet),Brush (2 feet),13.0,2017-CAMMU-011650,No Decision,nan,,nan,1497131991800,1497455399407,0,,,{B3663C26-B62D-4F42-BF19-5EF72A7162A6},521af414-17a3-4c1b-942b-93909a8da445,,-119.80699999999996,37.08217000000008,nifc_wildfire_incidents
245,17229988,,DEFAULT,nan,nan,lacocad,nan,0.1,CALACC,nan,,,,,,,,,Unknown,,,,,1606657437000,,nan,nan,nan,nan,nan,,,OSCC,nan,nan,nan,,,LAC-360500,,WF,FI,34.09193,-117.99069,nan,nan,{D50AE0AB-3628-4E10-8E19-30524AFF1A95},nan,0,nan,nan,0,nan,nan,nan,1,360500,nan,nan,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,nan,,SC08,C&L,CALAC,US-CA,,,,,nan,2020-CALAC-360500,No Decision,nan,,nan,1606657776560,1606657811347,0,,,{D50AE0AB-3628-4E10-8E19-30524AFF1A95},4b4bc2d0-58f1-4955-be2f-0b768a0f268c,,-117.99068999999996,34.09193000000005,nifc_wildfire_incidents
246,11823980,,DEFAULT,nan,nan,cfcad,nan,0.1,CATCCC,nan,,,,,,,,,Unknown,,,,,1595914480000,,nan,nan,nan,nan,nan,,,OSCC,nan,nan,nan,,,HWY 108  / SOULSBYVILLE R,,WF,FI,37.992986,-120.273354,nan,nan,{509EAB14-FBBC-479F-B38A-CDCF78313CF0},nan,0,nan,nan,0,nan,nan,nan,1,008403,nan,nan,,Tuolumne,CATCCC,06109,,,,Private,Private,,,,,nan,,SC04,CDF,CATCU,US-CA,,,,,nan,2020-CATCU-008403,No Decision,nan,,nan,1595914489080,1595915046957,0,,,{509EAB14-FBBC-479F-B38A-CDCF78313CF0},36a58e4b-4fb1-4818-ab86-94159fc4b82a,,-120.27335399999998,37.99298600000003,nifc_wildfire_incidents
247,3197456,,DEFAULT,nan,nan,lacocad,nan,0.1,CALACC,nan,,,,,,,,,Undetermined,,,,,1498790307000,,nan,nan,nan,nan,nan,,,OSCC,nan,nan,nan,,,LAC-192095,,WF,FI,34.07006073,-118.04872894,nan,nan,{583BA0CD-96D7-41A7-A46C-7E211898E920},nan,0,nan,nan,0,nan,nan,nan,1,192095,nan,nan,,Los Angeles,,06037,,,,,,,,,,nan,,SC08,C&L,CALAC,US-CA,,,,,nan,2017-CALAC-192095,No Decision,nan,,nan,1498790704307,1498790704307,0,,,{583BA0CD-96D7-41A7-A46C-7E211898E920},9434337e-1d06-4fc8-b718-e534fae7e0cc,,-118.04872894,34.07006073000008,nifc_wildfire_incidents
248,2258569,,DEFAULT,nan,nan,firecode,nan,nan,,nan,,,,,,,,,,,,KYZ3,,1491927960000,,nan,nan,nan,nan,nan,,,OSCC,nan,nan,nan,,,FA CDD 5723,,WF,FI,nan,nan,nan,nan,{A556DE0C-6F60-437B-AB86-CC7CF16BC679},nan,0,0.0,0.0,0,0.0,0.0,nan,1,005723,nan,nan,,San Bernardino,,06071,,,,,,,,,,nan,,SC14,BLM,CACDD,US-CA,,,,,nan,2017-CACDD-005723,No Decision,nan,,nan,1491928730290,1491928730290,0,,,{A556DE0C-6F60-437B-AB86-CC7CF16BC679},f983ea8e-970d-445e-8525-f3ba9cdfb7fb,,-116.89249999999998,34.46694444000008,nifc_wildfire_incidents
249,21134392,,DEFAULT,nan,nan,firecode,nan,nan,WAYAC,nan,,,,,,,,,,,,N8TF,,1629495780000,,nan,nan,nan,nan,nan,,,NWCC,nan,nan,nan,,,THE JUNGLE,,WF,FI,nan,nan,nan,nan,{DA95D353-B4FB-4412-9A5C-EF6474FEA04F},nan,0,0.0,1.0,0,0.0,0.0,nan,1,000080,nan,nan,,Yakima,WAYAC,53077,BIA,WAYAA,,BIA,Federal,,,,,nan,,NW10,BIA,WAYAA,US-WA,,,,,nan,2021-WAYAA-000080,No Decision,nan,,nan,1629500045807,1629500045807,0,,,{DA95D353-B4FB-4412-9A5C-EF6474FEA04F},b4d6cef0-841c-4fca-921d-64d30c768eb0,,-120.325277778,46.377500000000055,nifc_wildfire_incidents
250,2444326,,DEFAULT,nan,nan,firecode,nan,nan,,nan,,,,,,,,,,,,KZ85,,1493829600000,,nan,nan,nan,nan,nan,,,NRCC,nan,nan,nan,,,GRAPE,,WF,FI,nan,nan,nan,nan,{AFFE422D-B819-426F-8DF1-9A0D74152A23},nan,0,0.0,0.0,0,0.0,0.0,nan,1,000065,nan,nan,,Rolette,,38079,,,,,,,,,,nan,,NR17,BIA,NDTMA,US-ND,,,,,nan,2017-NDTMA-000065,No Decision,nan,,nan,1493837436697,1493837436697,0,,,{AFFE422D-B819-426F-8DF1-9A0D74152A23},a231f98b-b27f-4287-9f07-3432224ca43e,,-100.02972221999994,48.866944440000054,nifc_wildfire_incidents
251,4133576,,DEFAULT,nan,nan,ics209,10.0,nan,,400.0,,,,,Minimal,,,,Human,,,,,1524954600000,Type 4 Incident,nan,0.0,100.0,0.0,0.0,,,EACC,1525901400000.0,1525042800000.0,1525901400000.0,F,Type 4 IC,55 Fire,"About 6 miles WNW of Outing MN, north on County 55",WF,FI,nan,nan,nan,nan,{6DCF5921-F15A-4F04-B1FF-1B18F057465E},nan,0,nan,nan,0,nan,nan,nan,1,142-020,100.0,100.0,Remer,Cass,MNMFC,27021,FS,MNCPF,,,,,,,,nan,,EA01,DNR,MNMNS,US-MN,,,Timber (Litter and Understory),,21.0,2018-MNMNS-142-020,No Decision,nan,,nan,1525040425733,1525902436323,0,,,{6DCF5921-F15A-4F04-B1FF-1B18F057465E},7b56cebc-a88d-43bd-b1e9-0445aa2e54ba,,-94.05999999999996,46.88000000000005,nifc_wildfire_incidents
252,7157575,,DEFAULT,nan,nan,cfcad,nan,0.1,CAFKCC,nan,,,,,,,,,Unknown,,,MWY8,,1572286844000,,nan,nan,nan,nan,nan,,,OSCC,nan,nan,nan,,,CRESSMAN,,WF,FI,37.053378,-119.326048,nan,nan,{F4EB51E4-D8E2-409C-A665-4F1997000DE6},nan,0,1.0,0.0,0,0.0,0.0,nan,1,015944,nan,nan,,Fresno,CASICC,06019,FS,CASNF,,,,,,,,nan,,SC02,CDF,CAFKU,US-CA,,,,,nan,2019-CAFKU-015944,No Decision,nan,,nan,1572288480037,1572484421810,0,,,{F4EB51E4-D8E2-409C-A665-4F1997000DE6},9bea5084-56d6-4e3f-a053-fb409dc168a2,,-119.32604799999996,37.053378000000066,nifc_wildfire_incidents
253,19624394,,DEFAULT,nan,nan,cfcad,nan,0.1,CAGVCC,nan,,,,,,,,,Undetermined,,,,,1620684257000,,nan,nan,nan,nan,nan,,,ONCC,nan,nan,nan,,,PHEASANT,,WF,FI,38.881773,-121.143627,nan,nan,{70900C50-E97A-4FDC-962D-8904899C22FE},nan,0,nan,nan,0,nan,nan,nan,1,011713,nan,nan,,Placer,CACICC,06061,,,,Private,Private,,,,,nan,,NC05,,CANEU,US-CA,,,,,nan,2021-CANEU-011713,No Decision,nan,,nan,1620684280553,1620684308677,0,,,{70900C50-E97A-4FDC-962D-8904899C22FE},24c5b633-be58-4eb7-be8c-a8232493f8b5,,-121.14362699999998,38.88177300000007,nifc_wildfire_incidents
254,21287989,,DEFAULT,nan,nan,cfcad,nan,0.1,CAMMCC,nan,,,,,,,,,Undetermined,,,,,1630308763000,,nan,nan,nan,nan,nan,,,OSCC,nan,nan,nan,,,6TH ST / N ST,,WF,FI,36.963117,-120.653824,nan,nan,{00322808-CB2B-41CA-A846-E88C8DAD4FAD},nan,0,0.0,0.0,0,0.0,0.0,nan,1,018970,nan,nan,,Merced,CAMMCC,06047,,,,Private,Private,,,,,nan,,SC05,CDF,CAMMU,US-CA,,,,,nan,2021-CAMMU-018970,No Decision,nan,,nan,1630310217523,1630310223593,0,,,{00322808-CB2B-41CA-A846-E88C8DAD4FAD},b534a39a-e29b-4a61-b705-bb1390e79701,,-120.653824,36.96311700000007,nifc_wildfire_incidents
255,23867235,,DEFAULT,nan,nan,wildcad,72.0,1.0,MTMDC,nan,,,,,,,,,Undetermined,,,,,1667227137000,,nan,nan,nan,nan,nan,,,NRCC,nan,nan,nan,,,RX D3 Marshall Woods 81E,,RX,FI,46.92464,-113.9117,27.0,nan,{7BEDEF89-0C15-48EA-9911-9AD25DCB06ED},nan,0,1.0,0.0,0,0.0,0.0,nan,1,201466,nan,nan,,Missoula,MTMDC,30063,USFS,MTLNF,,USFS,Federal,,,,,nan,,NR04,USFS,MTLNF,US-MT,,,,,nan,2022-MTLNF-201466,No Decision,nan,,nan,1667229123100,1667499901460,0,,,{33B4C9E0-1F8B-48C4-BDC9-C81E2A48B344},3968eb66-8835-4b28-a192-8862b2725137,,-113.9091,46.92554,nifc_wildfire_incidents
256,19274396,,DEFAULT,nan,nan,firecode,nan,nan,NDNDC,nan,,,,,,,,,,,,NX5T,,1617930480000,,nan,nan,nan,nan,nan,,,NRCC,nan,nan,nan,,,LAGOON 2,,WF,FI,nan,nan,nan,nan,{89860095-03EE-45FF-AD6F-9CD9BC8EABFF},nan,0,0.0,0.0,0,0.0,0.0,nan,1,000160,nan,nan,,Benson,NDNDC,38005,BIA,NDFTA,,BIA,Federal,,,,,nan,,NR17,BIA,NDFTA,US-ND,,,,,nan,2021-NDFTA-000160,No Decision,nan,,nan,1618085620677,1618085660833,0,,,{89860095-03EE-45FF-AD6F-9CD9BC8EABFF},49e0ba67-384d-4481-b351-635a0afac721,,-98.86916666699994,47.98750000000007,nifc_wildfire_incidents
257,3641220,,DEFAULT,nan,nan,lacocad,nan,0.1,CALACC,nan,,,,,,,,,Undetermined,,,,,1509231067000,,nan,nan,nan,nan,nan,,,OSCC,nan,nan,nan,,,LAC-323366,,WF,FI,34.26499939,-118.63712311,nan,nan,{62831DD5-55CB-49D0-8BDE-5F0C98FE753F},nan,0,nan,nan,0,nan,nan,nan,1,323366,nan,nan,,Ventura,,06111,,,,,,,,,,nan,,SC08,C&L,CALAC,US-CA,,,,,nan,2017-CALAC-323366,No Decision,nan,,nan,1509231602190,1509231602190,0,,,{62831DD5-55CB-49D0-8BDE-5F0C98FE753F},76688ad4-022b-4d04-ba65-43577e5f71b5,,-118.63712310999996,34.26499939000007,nifc_wildfire_incidents
258,23826892,,DEFAULT,nan,nan,cfcad,nan,0.01,CARRCC,nan,,,,,,,,,Undetermined,,,,,1648769118000,,nan,nan,nan,nan,nan,,,OSCC,nan,nan,nan,,,HY 111  / SAN LUIS REY AV,,WF,FI,33.721366,-116.377106,nan,nan,{C51D5AC3-54CF-4D91-9C93-9A5E7DDB783E},nan,0,0.0,0.0,0,0.0,0.0,nan,1,047194,nan,nan,,Riverside,CARRCC,06065,,,,Private,Private,,,,,nan,,SC12,CDF,CARRU,US-CA,,,,,nan,2022-CARRU-047194,No Decision,nan,,nan,1648770913707,1648770913707,0,,,{F534C6A8-9331-4997-A9F4-771EA94A28FD},aa6a3e5b-7ebd-4350-954c-5c9718d1201b,,-116.377106,33.721366,nifc_wildfire_incidents
259,980033,,DEFAULT,nan,nan,firecode,nan,nan,,nan,,,,,,,,,,,,J246,,1441296600000,,nan,nan,nan,nan,nan,,,ONCC,nan,nan,nan,,,DOE,,WF,FI,nan,nan,nan,nan,{09F8CF8F-8051-4F19-8453-7221F8845DA3},nan,0,0.0,0.0,0,0.0,1.0,nan,1,007370,nan,nan,,Jackson,,41029,,CAKNF,,USFS,Federal,,,,,nan,,,,CAKNF,US-OR,,,,,nan,2015-CAKNF-007370,No Decision,nan,,nan,1441314711407,1441314759800,0,,,{09F8CF8F-8051-4F19-8453-7221F8845DA3},a26026c7-b626-4221-bd18-cbc87d08c719,,-122.77099999999996,42.01860000000005,nifc_wildfire_incidents
260,17284388,,DEFAULT,nan,nan,cfcad,nan,0.1,CARRCC,nan,,,,,,,,,Unknown,,,,,1606816758000,,nan,nan,nan,nan,nan,,,OSCC,nan,nan,nan,,,LIME,,WF,FI,33.900578,-116.746914,nan,nan,{6B8569E4-32B6-4D05-AFCF-C4E502C35723},nan,0,nan,nan,0,nan,nan,nan,1,154276,nan,nan,,Riverside,CARRCC,06065,,,,Private,Private,,,,,nan,,SC11,CDF,CARRU,US-CA,,,,,nan,2020-CARRU-154276,No Decision,nan,,nan,1606816772190,1606816819070,0,,,{6B8569E4-32B6-4D05-AFCF-C4E502C35723},e6d933e4-09cd-4303-a63a-eceff7b99884,,-116.74691399999996,33.90057800000005,nifc_wildfire_incidents
261,7490779,,DEFAULT,nan,nan,wildcad,nan,nan,ORRVC,nan,,,,,,,,,Unknown,,,,,1575643965000,,nan,nan,nan,nan,nan,,,NWCC,nan,nan,nan,,,WR Hogue Roadside,,RX,FI,42.00376,-123.6303,nan,nan,{8C73F677-AC86-4ADA-9BB2-3AE7CB97E89F},nan,0,0.0,0.0,0,0.0,0.0,nan,1,000582,nan,nan,,Josephine,ORRVC,41033,FS,ORRSF,,,,,,,,nan,,NW04,FS,ORRSF,US-OR,,,,,nan,2019-ORRSF-000582,No Decision,nan,,nan,1575647621827,1575990873810,0,,,{8C73F677-AC86-4ADA-9BB2-3AE7CB97E89F},9c67998e-11e1-4a17-84b2-d01888341626,,-123.63029999999998,42.00376000000006,nifc_wildfire_incidents
262,23855569,,DEFAULT,nan,nan,lacocad,nan,0.01,CALACC,nan,,,,,,,,,Undetermined,,,,,1660934870000,,nan,nan,nan,nan,nan,,,OSCC,nan,nan,nan,,,LAC-280071,,WF,FI,34.13799,-117.94462,nan,nan,{C6D2EBBF-691C-4039-86DC-8CBA22DE15AE},nan,0,nan,nan,0,nan,nan,nan,1,280071,nan,nan,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,nan,,SC08,C&L,CALAC,US-CA,,,,,nan,2022-CALAC-280071,No Decision,nan,,nan,1660935049350,1660935049350,0,,,{BC571A37-FE66-42E7-A688-EE69F583F113},89031c5f-cbdc-4de8-ab77-8d9f7725832a,,-117.94462,34.13799,nifc_wildfire_incidents
263,4647172,,DEFAULT,nan,nan,firecode,nan,nan,,nan,,,,,,,,,,,,LX9W,,1530764580000,,nan,nan,nan,nan,nan,,,NWCC,nan,nan,nan,,,WEST SPUR 1,,WF,FI,nan,nan,nan,nan,{755A5429-2214-40A8-BCBE-9B4AA4C4F4DF},nan,0,0.0,0.0,0,0.0,0.0,nan,1,000040,nan,nan,,Jefferson,ORWSC,41031,BIA,ORWSA,,BIA,Federal,,,,,nan,,NW06,,ORWSA,US-OR,,,,,nan,2018-ORWSA-000040,No Decision,nan,,nan,1530766495090,1530766529017,0,,,{755A5429-2214-40A8-BCBE-9B4AA4C4F4DF},af25dff9-8921-4c72-a4cd-5b4a53df41d9,,-121.25888999999997,44.760560000000055,nifc_wildfire_incidents
264,18592388,,DEFAULT,nan,nan,wildcad,13.0,1.0,MTHDC,nan,,,,,,,,,Unknown,,,,,1611689421000,,nan,nan,nan,nan,nan,,,NRCC,nan,nan,nan,,,Strawberry RX,,RX,FI,46.47176,-111.9151,nan,nan,{829C3F79-088F-4C59-9D48-7D02DA5C70C8},nan,0,0.0,0.0,0,0.0,0.0,nan,1,000022,nan,nan,,Jefferson,MTHDC,30043,FS,MTHLF,,,,,,,,nan,,NR11,FS,MTHLF,US-MT,,,,,nan,2021-MTHLF-000022,No Decision,nan,,nan,1611703382760,1611778232383,0,,,{829C3F79-088F-4C59-9D48-7D02DA5C70C8},de5470f0-364f-40e2-8d54-4277b9d35fb0,,-111.91509999999994,46.471760000000074,nifc_wildfire_incidents
265,8991180,,DEFAULT,nan,nan,lacocad,nan,0.1,CALACC,nan,,,,,,,,,Unknown,,,,,1590104478000,,nan,nan,nan,nan,nan,,,OSCC,nan,nan,nan,,,LAC-149842,,WF,FI,34.06507,-118.0001,nan,nan,{A5B4A61D-2EF7-42DE-896A-3A884B3755B1},nan,0,nan,nan,0,nan,nan,nan,1,149842,nan,nan,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,nan,,SC08,C&L,CALAC,US-CA,,,,,nan,2020-CALAC-149842,No Decision,nan,,nan,1590104800203,1590104818980,0,,,{A5B4A61D-2EF7-42DE-896A-3A884B3755B1},6fc40907-373c-42f5-aa8f-261985457873,,-118.00009999999996,34.06507000000005,nifc_wildfire_incidents
266,5011172,,DEFAULT,nan,nan,wildcad,13.0,13.0,MTBRC,nan,,,,,,,,,Unknown,,,,,1536948341000,,nan,nan,nan,nan,nan,,,NRCC,nan,nan,nan,,,3 Saddles Unit 26A,,RX,FI,46.572981,-113.830246,nan,nan,{BA00C06B-87C4-4D70-809D-CCF8A6A62B49},nan,0,0.0,0.0,0,0.0,0.0,nan,1,018234,nan,nan,,Ravalli,MTBRC,30081,FS,MTBRF,,,,,,,,nan,,NR06,FS,MTBRF,US-MT,,,,,nan,2018-MTBRF-018234,No Decision,nan,,nan,1536948409427,1537043591360,0,,,{BA00C06B-87C4-4D70-809D-CCF8A6A62B49},bb625ed2-0a29-4775-b7bc-495852584d08,,-113.830246,46.57298100000003,nifc_wildfire_incidents
267,668150,,DEFAULT,nan,nan,firecode,nan,nan,,nan,,,,,,,,,,,,JH7M,,1420591200000,,nan,nan,nan,nan,nan,,,SWCC,nan,nan,nan,,,CHECKPOINT,,WF,FI,nan,nan,nan,nan,{28E3B8D7-3053-464A-943C-DBDBDD6388A3},nan,0,1.0,0.0,0,0.0,0.0,nan,1,000042,nan,nan,,Pima,,04019,,AZPPA,,BIA,Federal,,,,,nan,,,,AZPPA,US-AZ,,,,,nan,2015-AZPPA-000042,No Decision,nan,,nan,1423261612000,1423261627783,0,,,{28E3B8D7-3053-464A-943C-DBDBDD6388A3},3cf2492c-adb6-411b-ae86-ea62f140dffc,,-111.41199999999998,32.053900000000056,nifc_wildfire_incidents
